index,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,city,surroundings_50m
4888,,Zuid,52.35913,4.87816,Private room,76,1,65,11.96,7,365,65,holland,"[{""shop"": ""vacant""}, {""name"": ""Essentiel Antwerp"", ""shop"": ""clothes""}, {""name"": ""Oogappel"", ""shop"": ""optician""}, {""name"": ""Zara Home"", ""shop"": ""interior_decoration""}, {""name"": ""Reflections"", ""shop"": ""clothes""}, {""shop"": ""bakery""}, {""name"": ""The Society Shop"", ""shop"": ""clothes""}, {""name"": ""Conservatorium"", ""tourism"": ""hotel""}, {""name"": ""Bonebakker"", ""shop"": ""jewelry""}, {""name"": ""Petit Bateau"", ""shop"": ""clothes""}, {""name"": ""Massimu Dutti"", ""shop"": ""clothes""}, {""name"": ""Hilfiger"", ""shop"": ""clothes""}]"
4889,,Zuid,52.35926,4.87847,Private room,74,1,5,0.97,7,330,5,holland,"[{""name"": ""Zara Home"", ""shop"": ""interior_decoration""}, {""shop"": ""bakery""}, {""name"": ""Conservatorium"", ""tourism"": ""hotel""}, {""name"": ""Bonebakker"", ""shop"": ""jewelry""}, {""name"": ""Diesel"", ""shop"": ""clothes""}, {""name"": ""Hackett"", ""shop"": ""clothes"", ""brand"": ""Hackett London""}, {""name"": ""Marina Rinaldi"", ""shop"": ""clothes""}, {""name"": ""Caroline Biss"", ""shop"": ""clothes""}, {""name"": ""Petit Bateau"", ""shop"": ""clothes""}, {""name"": ""Massimu Dutti"", ""shop"": ""clothes""}, {""name"": ""Hilfiger"", ""shop"": ""clothes""}]"
4890,,Zuid,52.35925,4.87685,Private room,135,1,0,,7,330,0,holland,"[{""name"": ""City Garden"", ""tourism"": ""hotel"", ""brand"": ""WIN Hotels""}, {""name"": ""Flâneur"", ""shop"": ""clothes""}, {""leisure"": ""garden""}]"
4892,,Zuid,52.35906,4.87881,Private room,74,2,40,7.41,7,330,40,holland,"[{""name"": ""Ottolenghi"", ""amenity"": ""restaurant""}, {""name"": ""La Casa del Habano - Amsterdam"", ""shop"": ""variety_store""}, {""name"": ""Zara Home"", ""shop"": ""interior_decoration""}, {""name"": ""Conservatorium"", ""tourism"": ""hotel""}, {""name"": ""Bonebakker"", ""shop"": ""jewelry""}, {""name"": ""Christelijke basisschool Instituut Schreuder"", ""amenity"": ""school""}]"
4895,,Geuzenveld - Slotermeer,52.37393,4.81456,Entire home/apt,150,3,0,,1,364,0,holland,"[{""leisure"": ""playground""}, {""leisure"": ""picnic_table""}]"
4900,,Zuid,52.35941,4.8784,Private room,91,1,3,2.14,7,330,3,holland,"[{""name"": ""Zara Home"", ""shop"": ""interior_decoration""}, {""shop"": ""bakery""}, {""name"": ""Diesel"", ""shop"": ""clothes""}, {""name"": ""Hackett"", ""shop"": ""clothes"", ""brand"": ""Hackett London""}, {""name"": ""Marina Rinaldi"", ""shop"": ""clothes""}, {""name"": ""Caroline Biss"", ""shop"": ""clothes""}, {""name"": ""Michael Kors"", ""shop"": ""clothes""}, {""name"": ""Claudia Sträter"", ""shop"": ""clothes""}, {""name"": ""Nespresso"", ""shop"": ""gift""}, {""name"": ""Petit Bateau"", ""shop"": ""clothes""}, {""name"": ""Massimu Dutti"", ""shop"": ""clothes""}, {""name"": ""Hilfiger"", ""shop"": ""clothes""}, {""name"": ""Paul Smith"", ""shop"": ""clothes""}, {""name"": ""Cartier"", ""shop"": ""jewelry""}]"
4906,,Zuid,52.34497,4.86919,Entire home/apt,90,5,1,0.19,1,311,1,holland,"[{""leisure"": ""garden""}]"
4911,,Centrum-West,52.374924,4.879498,Private room,143,2,8,2.07,1,219,8,holland,"[{""amenity"": ""public_bookcase""}, {""name"": ""Drukkerij De Haan"", ""shop"": ""copyshop""}, {""name"": ""Expat Medical Centre"", ""amenity"": ""doctors"", ""healthcare"": ""doctor""}, {""name"": ""Mr Jordaan"", ""tourism"": ""hotel""}, {""tourism"": ""hotel""}]"
4912,,Centrum-West,52.37583,4.88193,Entire home/apt,119,5,3,0.54,6,135,3,holland,"[{""name"": ""De Reiger"", ""amenity"": ""restaurant"", ""cuisine"": ""international""}, {""name"": ""De Reiger"", ""amenity"": ""pub""}, {""name"": ""patina"", ""shop"": ""jewelry""}, {""name"": ""Galilea"", ""tourism"": ""gallery""}, {""shop"": ""gift""}, {""name"": ""Egelantiersgracht"", ""tourism"": ""attraction""}]"
4921,,Oud-Oost,52.34915,4.91344,Entire home/apt,265,3,2,2.0,1,85,2,holland,"[{""name"": ""Mokumboot Amsterdam Weesper"", ""amenity"": ""boat_rental""}, {""name"": ""Weesper"", ""amenity"": ""restaurant""}, {""name"": ""Troef"", ""amenity"": ""restaurant""}, {""leisure"": ""garden""}]"
4924,,Oud-Noord,52.38822,4.9265,Entire home/apt,145,1,13,2.77,1,0,13,holland,"[{""name"": ""Museum Amsterdam Noord"", ""tourism"": ""museum""}]"
4926,,Centrum-West,52.38394,4.89366,Private room,99,3,7,1.56,9,41,7,holland,"[{""name"": ""City Marina IJdock"", ""leisure"": ""marina""}]"
4930,,Bos en Lommer,52.3779,4.84629,Entire home/apt,120,3,0,,1,22,0,holland,"[{""name"": ""Apotheek Bos en Lommer"", ""amenity"": ""pharmacy""}, {""name"": ""Meram"", ""amenity"": ""restaurant"", ""cuisine"": ""turkish""}, {""name"": ""La Peri"", ""shop"": ""clothes""}, {""name"": ""Apino"", ""shop"": ""clothes""}, {""amenity"": ""elevator""}, {""name"": ""Coffee Company"", ""amenity"": ""cafe"", ""cuisine"": ""coffee_shop""}]"
4933,,De Baarsjes - Oud-West,52.3641,4.8524,Entire home/apt,350,3,0,,1,365,0,holland,"[{""name"": ""Warung Redjo Kim & Jane"", ""amenity"": ""restaurant""}, {""name"": ""Sebonsa Bodega"", ""amenity"": ""restaurant""}, {""name"": ""Amsterdamse Fietswinkel"", ""shop"": ""bicycle""}]"
4934,,Westerpark,52.38351,4.88055,Entire home/apt,200,3,4,0.89,1,0,4,holland,"[{""leisure"": ""garden""}]"
4939,,Centrum-Oost,52.36607,4.89231,Entire home/apt,180,7,5,3.49,2,336,5,holland,"[{""name"": ""Rita Community Center"", ""amenity"": ""community_centre""}, {""name"": ""Who Cares"", ""shop"": ""hairdresser""}, {""name"": ""Secret Village"", ""shop"": ""bicycle""}, {""name"": ""B'Femme"", ""amenity"": ""pub""}, {""shop"": ""gift""}, {""name"": ""Shirt Shop"", ""shop"": ""clothes""}, {""name"": ""Galerie WIHH"", ""tourism"": ""gallery""}]"
4942,,Buitenveldert - Zuidas,52.33193,4.87475,Private room,59,2,8,1.44,2,363,8,holland,"[{""leisure"": ""garden""}, {""name"": ""Huisartsen MC Gelderlandplein"", ""amenity"": ""doctors"", ""healthcare"": ""doctor""}, {""name"": ""van de Raa"", ""shop"": ""butcher""}, {""name"": ""The Art of Wines"", ""shop"": ""wine""}, {""name"": ""Ekoplaza"", ""shop"": ""supermarket""}, {""name"": ""Bambini BSO"", ""amenity"": ""kindergarten""}, {""name"": ""Medisch Centrum Gelderlandplein"", ""amenity"": ""clinic""}, {""tourism"": ""apartment""}, {""leisure"": ""pitch"", ""sport"": ""soccer""}, {""leisure"": ""playground""}]"
4950,,De Baarsjes - Oud-West,52.36755,4.87358,Entire home/apt,113,3,3,0.62,1,0,3,holland,"[{""name"": ""Mano Bakery"", ""shop"": ""bakery""}, {""name"": ""GO NKD"", ""shop"": ""beauty""}, {""name"": ""Teahouse"", ""shop"": ""tea""}, {""name"": ""OTEMBA - ramen"", ""amenity"": ""restaurant"", ""cuisine"": ""ramen""}, {""name"": ""Tandoori Express"", ""amenity"": ""restaurant"", ""cuisine"": ""indian""}, {""name"": ""Da Costa"", ""amenity"": ""community_centre""}]"
4958,,De Baarsjes - Oud-West,52.36922,4.87439,Entire home/apt,120,3,0,,2,0,0,holland,"[{""name"": ""Bar MiMi"", ""amenity"": ""bar""}]"
4967,,De Aker - Nieuw Sloten,52.3436,4.82264,Private room,49,7,3,0.97,2,83,3,holland,"[{""leisure"": ""playground""}]"
4978,,Westerpark,52.38328,4.87438,Entire home/apt,120,3,0,,1,0,0,holland,"[{""leisure"": ""garden""}, {""name"": ""Nick's Rijwielherstel"", ""shop"": ""bicycle""}, {""name"": ""Westerpark Maryam Hair & Beauty"", ""shop"": ""hairdresser""}, {""name"": ""Trail.NL"", ""shop"": ""outdoor""}]"
4982,,Centrum-West,52.37045,4.87908,Private room,209,1,0,,4,362,0,holland,"[{""name"": ""De Toneelmakerij"", ""amenity"": ""theatre""}]"
5007,,De Baarsjes - Oud-West,52.36453,4.85263,Entire home/apt,100,3,2,0.52,1,8,2,holland,"[{""name"": ""Sebonsa Bodega"", ""amenity"": ""restaurant""}, {""name"": ""Amsterdamse Fietswinkel"", ""shop"": ""bicycle""}]"
5010,,Westerpark,52.38591,4.87836,Entire home/apt,275,2,7,1.83,1,138,7,holland,"[{""leisure"": ""park""}, {""leisure"": ""playground""}, {""name"": ""Westerpark"", ""leisure"": ""park""}]"
